0.2,100.0,0.7,4,673,1182,1182,1145,1145,1145,1145,1145,1145,1145
0.2,100.0,0.7,5,891,1123,1123,1123,1148,1148,1148,1148,1182,1182
0.2,100.0,0.7,6,939,1106,1106,1152,1152,1152,1152,1152,1152,1175
0.2,100.0,0.7,7,992,1192,1192,1192,1192,1192,1192,1192,1192,1192
0.2,100.0,0.7,8,727,1192,1186,1186,1186,1186,1186,1175,1175,1175
0.2,100.0,0.7,9,1154,1139,1173,1173,1173,1173,1173,1173,1173,1192
0.2,100.0,0.8,0,883,1079,1192,1079,1079,1079,1079,1175,1175,1175
0.2,100.0,0.8,1,1005,1136,1136,1136,1136,1136,1136,1136,1136,1136
0.2,100.0,0.8,2,666,1106,1106,1106,1106,1049,1049,1049,1049,1182
0.2,100.0,0.8,3,906,1123,1154,1154,1154,1154,1154,1208,1208,1208
0.2,100.0,0.8,4,673,1182,1182,1145,1145,1145,1145,1145,1145,1145
0.2,100.0,0.8,5,891,1123,1123,1123,1148,1148,1148,1148,1148,1148
0.2,100.0,0.8,6,939,1106,1106,1152,1152,1152,1152,1152,1152,1175
0.2,100.0,0.8,7,992,1192,1192,1192,1192,1192,1192,1192,1192,1192
0.2,100.0,0.8,8,727,1192,1186,1186,1186,1186,1186,1175,1175,1175
0.2,100.0,0.8,9,1154,1139,1173,1173,1173,1173,1173,1173,1173,1192
0.2,100.0,0.9,0,883,1079,1192,1079,1079,1079,1113,1175,1175,1175
0.2,100.0,0.9,1,1005,1136,1136,1136,1136,1136,1136,1136,1136,1136
0.2,100.0,0.9,2,666,1106,1106,1106,1106,1049,1049,1049,1049,1182
0.2,100.0,0.9,3,906,1123,1154,1154,1154,1154,1154,1208,1208,1208
0.2,100.0,0.9,4,673,1182,1182,1182,1182,1106,1106,1106,1106,1106
0.2,100.0,0.9,5,891,1123,1123,1123,1148,1148,1148,1182,1182,1182
0.2,100.0,0.9,6,939,1106,1106,1152,1152,1152,1152,1152,1152,1175
0.2,100.0,0.9,7,992,1192,1192,1192,1192,1192,1192,1192,1192,1192
0.2,100.0,0.9,8,727,1192,1186,1186,1186,1186,1186,1175,1175,1175
0.2,100.0,0.9,9,1154,1139,1173,1173,1173,1173,1173,1173,1173,1192
0.5,0.1,0.5,0,883,1123,1145,1165,1165,1173,1173,1173,1173,1173
0.5,0.1,0.5,1,1005,1182,1154,1173,1173,1173,1173,1173,1173,1173
0.5,0.1,0.5,2,666,1106,1133,1133,1133,1145,1145,1145,1145,1145
0.5,0.1,0.5,3,906,1133,1152,1152,1152,1152,1173,1173,1165,1165
0.5,0.1,0.5,4,673,1175,1175,1165,1173,1173,1173,1173,1173,1173
0.5,0.1,0.5,5,891,1106,1152,1152,1173,1173,1173,1173,1173,1173
0.5,0.1,0.5,6,939,1106,1105,1105,1148,1173,1173,1173,1173,1173
0.5,0.1,0.5,7,992,1148,1186,1165,1165,1165,1165,1165,1165,1165
0.5,0.1,0.5,8,727,1123,1173,1175,1173,1173,1173,1173,1165,1165
0.5,0.1,0.5,9,1154,1154,1133,1133,1173,1173,1173,1173,1173,1173
0.5,0.1,0.6,0,883,1123,1145,1165,1165,1173,1173,1173,1173,1173
0.5,0.1,0.6,1,1005,1182,1154,1173,1173,1173,1173,1173,1173,1173
0.5,0.1,0.6,2,666,1106,1133,1133,1133,1173,1173,1173,1173,1173
0.5,0.1,0.6,3,906,1133,1152,1152,1152,1152,1173,1173,1165,1165
0.5,0.1,0.6,4,673,1175,1175,1165,1173,1173,1173,1173,1173,1173
0.5,0.1,0.6,5,891,1106,1152,1152,1173,1173,1173,1173,1173,1173
0.5,0.1,0.6,6,939,1106,1105,1123,1148,1173,1173,1173,1145,1145
0.5,0.1,0.6,7,992,1148,1186,1165,1165,1165,1165,1165,1165,1165
0.5,0.1,0.6,8,727,1123,1173,1175,1173,1173,1173,1173,1165,1165
0.5,0.1,0.6,9,1154,1154,1133,1133,1173,1173,1173,1173,1173,1173
0.5,0.1,0.7,0,883,1123,1145,1165,1165,1173,1173,1173,1173,1173
0.5,0.1,0.7,1,1005,1182,1154,1173,1173,1173,1173,1173,1173,1173
0.5,0.1,0.7,2,666,1106,1133,1133,1133,1173,1173,1173,1173,1165
0.5,0.1,0.7,3,906,1133,1152,1152,1152,1152,1173,1173,1165,1165
0.5,0.1,0.7,4,673,1175,1175,1165,1173,1173,1173,1173,1173,1173
0.5,0.1,0.7,5,891,1106,1152,1152,1173,1173,1173,1173,1173,1173
0.5,0.1,0.7,6,939,1106,1105,1123,1148,1173,1173,1173,1145,1145
0.5,0.1,0.7,7,992,1148,1186,1165,1208,1208,1208,1208,1208,1165
0.5,0.1,0.7,8,727,1123,1173,1175,1173,1173,1173,1173,1165,1165
0.5,0.1,0.7,9,1154,1173,1152,1152,1173,1173,1173,1173,1173,1173
0.5,0.1,0.8,0,883,1123,1145,1165,1165,1173,1173,1173,1173,1173
0.5,0.1,0.8,1,1005,1182,1154,1173,1173,1173,1173,1173,1173,1173
0.5,0.1,0.8,2,666,1106,1133,1071,1071,1173,1173,1145,1145,1145
0.5,0.1,0.8,3,906,1161,1152,1152,1152,1152,1173,1173,1165,1165
0.5,0.1,0.8,4,673,1175,1175,1165,1173,1173,1173,1173,1173,1173
0.5,0.1,0.8,5,891,1106,1152,1152,1173,1173,1173,1173,1173,1173
0.5,0.1,0.8,6,939,1106,1105,1123,1148,1145,1173,1145,1145,1145
0.5,0.1,0.8,7,992,1148,1186,1165,1208,1208,1208,1165,1165,1165
0.5,0.1,0.8,8,727,1123,1173,1175,1173,1173,1173,1173,1165,1165
0.5,0.1,0.8,9,1154,1173,1152,1152,1173,1173,1173,1173,1173,1173
0.5,0.1,0.9,0,883,1123,1145,1165,1165,1173,1173,1173,1173,1173
0.5,0.1,0.9,1,1005,1182,1154,1173,1173,1173,1173,1173,1173,1173
0.5,0.1,0.9,2,666,1106,1133,1071,1071,1173,1173,1145,1145,1165
0.5,0.1,0.9,3,906,1154,1152,1152,1152,1152,1173,1173,1165,1165
0.5,0.1,0.9,4,673,1175,1175,1165,1173,1173,1173,1173,1173,1173
0.5,0.1,0.9,5,891,1106,1152,1173,1173,1173,1173,1173,1173,1173
0.5,0.1,0.9,6,939,1106,1105,1123,1175,1173,1173,1173,1145,1145
0.5,0.1,0.9,7,992,1148,1186,1165,1208,1208,1208,1165,1165,1165
0.5,0.1,0.9,8,727,1123,1173,1175,1173,1173,1173,1173,1165,1165
0.5,0.1,0.9,9,1154,1173,1152,1152,1173,1173,1173,1173,1173,1173
0.5,0.3,0.5,0,883,1148,1165,1165,1165,1165,1145,1145,1145,1145
0.5,0.3,0.5,1,1005,1123,1123,1173,1173,1208,1208,1208,1208,1208
0.5,0.3,0.5,2,666,1133,1208,1208,1208,1208,1208,1208,1208,1208
0.5,0.3,0.5,3,906,1182,1154,1154,1154,1154,1154,1154,1154,1154
0.5,0.3,0.5,4,673,1165,1165,1165,1165,1165,1165,1165,1165,1165
0.5,0.3,0.5,5,891,1173,1173,1173,1145,1145,1145,1145,1145,1145
0.5,0.3,0.5,6,939,1106,1105,1105,1173,1173,1173,1173,1173,1173
0.5,0.3,0.5,7,992,1145,1139,1208,1208,1208,1208,1208,1208,1208
0.5,0.3,0.5,8,727,1148,1145,1173,1173,1173,1145,1145,1145,1145
0.5,0.3,0.5,9,1154,1172,1161,1161,1154,1192,1192,1192,1192,1192
0.5,0.3,0.6,0,883,1148,1165,1165,1165,1165,1145,1145,1145,1145
0.5,0.3,0.6,1,1005,1123,1123,1173,1173,1208,1208,1208,1208,1208
0.5,0.3,0.6,2,666,1133,1208,1208,1208,1208,1208,1208,1208,1208
0.5,0.3,0.6,3,906,1182,1154,1154,1154,1154,1154,1154,1154,1154
0.5,0.3,0.6,4,673,1165,1165,1165,1165,1165,1165,1165,1165,1165
0.5,0.3,0.6,5,891,1173,1173,1173,1145,1145,1145,1145,1145,1145
0.5,0.3,0.6,6,939,1106,1105,1105,1173,1173,1173,1173,1173,1173
0.5,0.3,0.6,7,992,1145,1139,1208,1208,1208,1208,1208,1208,1208
0.5,0.3,0.6,8,727,1148,1145,1173,1173,1145,1145,1145,1145,1145
0.5,0.3,0.6,9,1154,1172,1161,1161,1154,1192,1192,1192,1192,1192
0.5,0.3,0.7,0,883,1148,1165,1165,1165,1165,1145,1145,1145,1145
0.5,0.3,0.7,1,1005,1123,1123,1173,1173,1208,1208,1208,1208,1208
0.5,0.3,0.7,2,666,1133,1208,1208,1208,1208,1208,1208,1208,1208
0.5,0.3,0.7,3,906,1182,1154,1154,1154,1154,1154,1154,1154,1154
0.5,0.3,0.7,4,673,1165,1165,1165,1165,1186,1186,1186,1161,1161
0.5,0.3,0.7,5,891,1173,1173,1173,1145,1145,1145,1145,1145,1145
0.5,0.3,0.7,6,939,1106,1105,1152,1173,1173,1173,1173,1173,1173
0.5,0.3,0.7,7,992,1145,1139,1208,1208,1208,1208,1208,1208,1208
0.5,0.3,0.7,8,727,1148,1145,1173,1173,1145,1145,1145,1145,1145
0.5,0.3,0.7,9,1154,1172,1161,1154,1192,1192,1192,1192,1192,1192
0.5,0.3,0.8,0,883,1148,1165,1165,1165,1165,1145,1145,1145,1145
0.5,0.3,0.8,1,1005,1123,1123,1173,1173,1208,1208,1208,1208,1208
0.5,0.3,0.8,2,666,1133,1208,1208,1208,1145,1145,1145,1145,1145
0.5,0.3,0.8,3,906,1182,1154,1154,1154,1154,1154,1154,1154,1154
0.5,0.3,0.8,4,673,1165,1165,1165,1165,1186,1186,1186,1161,1161
0.5,0.3,0.8,5,891,1173,1173,1165,1145,1145,1145,1145,1145,1145
0.5,0.3,0.8,6,939,1106,1105,1152,1173,1173,1173,1173,1173,1173
0.5,0.3,0.8,7,992,1145,1139,1208,1208,1208,1208,1208,1208,1208
0.5,0.3,0.8,8,727,1148,1145,1173,1173,1173,1173,1145,1165,1165
0.5,0.3,0.8,9,1154,1172,1161,1154,1154,1192,1192,1192,1192,1192
0.5,0.3,0.9,0,883,1148,1165,1165,1165,1165,1145,1145,1145,1145
0.5,0.3,0.9,1,1005,1123,1123,1173,1173,1208,1208,1208,1208,1208
0.5,0.3,0.9,2,666,1133,1208,1208,1208,1145,1145,1145,1145,1145
0.5,0.3,0.9,3,906,1182,1154,1154,1154,1154,1154,1154,1154,1154
0.5,0.3,0.9,4,673,1165,1165,1165,1165,1186,1186,1186,1161,1161
0.5,0.3,0.9,5,891,1173,1173,1165,1145,1145,1145,1145,1145,1145
0.5,0.3,0.9,6,939,1106,1105,1152,1173,1173,1173,1173,1145,1173
0.5,0.3,0.9,7,992,1145,1139,1208,1208,1208,1208,1208,1208,1208
0.5,0.3,0.9,8,727,1148,1165,1173,1173,1173,1173,1145,1145,1165
0.5,0.3,0.9,9,1154,1172,1154,1154,1192,1192,1192,1192,1192,1192
0.5,1.0,0.5,0,883,1148,1192,1192,1145,1145,1145,1145,1145,1145
0.5,1.0,0.5,1,1005,1136,1136,1136,1208,1208,1208,1208,1208,1208
0.5,1.0,0.5,2,666,1106,1208,1208,1208,1208,1208,1208,1208,1208
0.5,1.0,0.5,3,906,1161,1154,1161,1186,1186,1186,1208,1208,1208
0.5,1.0,0.5,4,673,1172,1182,1165,1186,1186,1186,1186,1161,1161
0.5,1.0,0.5,5,891,1148,1133,1133,1148,1148,1148,1148,1148,1148
0.5,1.0,0.5,6,939,1079,1133,1152,1175,1175,1175,1175,1175,1175
0.5,1.0,0.5,7,992,1145,1208,1192,1192,1192,1192,1192,1192,1192
0.5,1.0,0.5,8,727,1192,1192,1154,1154,1154,1154,1154,1154,1154
0.5,1.0,0.5,9,1154,1182,1182,1154,1173,1173,1173,1173,1173,1173
0.5,1.0,0.6,0,883,1148,1192,1192,1145,1145,1145,1145,1145,1145
0.5,1.0,0.6,1,1005,1136,1136,1145,1208,1208,1208,1208,1208,1208
0.5,1.0,0.6,2,666,1106,1208,1208,1208,1208,1208,1208,1208,1208
0.5,1.0,0.6,3,906,1161,1154,1161,1186,1186,1186,1208,1208,1208
0.5,1.0,0.6,4,673,1172,1182,1165,1165,1186,1186,1186,1186,1161
0.5,1.0,0.6,5,891,1148,1133,1133,1148,1148,1148,1148,1148,1148
0.5,1.0,0.6,6,939,1079,1133,1152,1175,1175,1175,1175,1175,1175
0.5,1.0,0.6,7,992,1145,1208,1192,1192,1192,1192,1192,1192,1192
0.5,1.0,0.6,8,727,1192,1192,1154,1154,1154,1182,1182,1182,1182
0.5,1.0,0.6,9,1154,1182,1182,1154,1173,1173,1173,1173,1173,1173
0.5,1.0,0.7,0,883,1148,1192,1192,1145,1145,1145,1145,1145,1145
0.5,1.0,0.7,1,1005,1136,1136,1145,1145,1208,1208,1208,1208,1208
0.5,1.0,0.7,2,666,1106,1208,1208,1208,1208,1208,1208,1208,1208
0.5,1.0,0.7,3,906,1161,1154,1161,1186,1161,1161,1208,1208,1208
0.5,1.0,0.7,4,673,1172,1182,1165,1165,1186,1186,1186,1186,1161
0.5,1.0,0.7,5,891,1148,1133,1133,1148,1148,1148,1148,1148,1148
0.5,1.0,0.7,6,939,1079,1133,1152,1175,1175,1175,1175,1175,1175
0.5,1.0,0.7,7,992,1145,1208,1192,1192,1192,1192,1192,1192,1192
0.5,1.0,0.7,8,727,1192,1192,1154,1154,1154,1182,1182,1182,1182
0.5,1.0,0.7,9,1154,1182,1182,1154,1173,1173,1173,1173,1173,1173
0.5,1.0,0.8,0,883,1148,1192,1192,1145,1145,1145,1145,1145,1145
0.5,1.0,0.8,1,1005,1136,1136,1145,1145,1208,1208,1208,1208,1208
0.5,1.0,0.8,2,666,1106,1208,1208,1208,1208,1208,1208,1208,1208
0.5,1.0,0.8,3,906,1161,1154,1154,1186,1161,1161,1208,1208,1208
0.5,1.0,0.8,4,673,1172,1182,1165,1165,1186,1186,1186,1186,1161
0.5,1.0,0.8,5,891,1148,1133,1208,1148,1148,1148,1148,1148,1148
0.5,1.0,0.8,6,939,1079,1133,1152,1175,1175,1175,1161,1161,1161
0.5,1.0,0.8,7,992,1145,1208,1192,1192,1192,1192,1192,1192,1192
0.5,1.0,0.8,8,727,1192,1192,1154,1154,1154,1182,1182,1182,1182
0.5,1.0,0.8,9,1154,1182,1182,1154,1173,1173,1173,1173,1173,1173
0.5,1.0,0.9,0,883,1148,1192,1192,1145,1145,1145,1145,1145,1145
0.5,1.0,0.9,1,1005,1136,1136,1145,1208,1208,1208,1208,1208,1208
0.5,1.0,0.9,2,666,1106,1208,1208,1208,1208,1208,1208,1208,1208
0.5,1.0,0.9,3,906,1161,1154,1154,1186,1161,1161,1208,1208,1208
0.5,1.0,0.9,4,673,1172,1182,1165,1165,1186,1186,1186,1186,1161
0.5,1.0,0.9,5,891,1148,1133,1208,1148,1148,1148,1148,1148,1148
0.5,1.0,0.9,6,939,1079,1133,1152,1175,1175,1175,1161,1208,1208
0.5,1.0,0.9,7,992,1145,1208,1192,1192,1192,1192,1192,1192,1208
0.5,1.0,0.9,8,727,1192,1192,1154,1154,1154,1182,1182,1182,1182
0.5,1.0,0.9,9,1154,1182,1182,1154,1182,1182,1173,1173,1192,1192
0.5,3.0,0.5,0,883,1113,1192,1192,1192,1192,1145,1154,1154,1154
0.5,3.0,0.5,1,1005,1136,1136,1145,1145,1145,1145,1208,1208,1208
0.5,3.0,0.5,2,666,1106,1208,1208,1208,1208,1208,1208,1208,1208
0.5,3.0,0.5,3,906,1123,1182,1133,1186,1161,1161,1161,1208,1208
0.5,3.0,0.5,4,673,1182,1182,1186,1186,1186,1186,1186,1186,1175
0.5,3.0,0.5,5,891,1123,1133,1133,1133,1133,1133,1133,1133,1133
0.5,3.0,0.5,6,939,1106,1133,1161,1161,1208,1208,1208,1208,1208
0.5,3.0,0.5,7,992,1133,1165,1192,1192,1192,1192,1192,1192,1192
0.5,3.0,0.5,8,727,1192,1192,1192,1175,1175,1175,1175,1175,1175
0.5,3.0,0.5,9,1154,1139,1139,1173,1173,1173,1173,1173,1173,1173
0.5,3.0,0.6,0,883,1113,1192,1192,1192,1192,1145,1154,1154,1154
0.5,3.0,0.6,1,1005,1136,1136,1145,1145,1145,1145,1208,1208,1208
0.5,3.0,0.6,2,666,1106,1208,1208,1208,1208,1208,1208,1208,1208
0.5,3.0,0.6,3,906,1123,1182,1133,1186,1161,1161,1161,1208,1208
0.5,3.0,0.6,4,673,1182,1182,1186,1186,1118,1118,1175,1175,1175
0.5,3.0,0.6,5,891,1123,1133,1133,1133,1133,1133,1133,1133,1133
0.5,3.0,0.6,6,939,1106,1133,1133,1133,1208,1208,1208,1208,1208
0.5,3.0,0.6,7,992,1133,1165,1192,1192,1192,1192,1192,1192,1192
0.5,3.0,0.6,8,727,1192,1192,1192,1175,1175,1175,1175,1175,1175
0.5,3.0,0.6,9,1154,1139,1139,1173,1173,1173,1173,1173,1173,1173
0.5,3.0,0.7,0,883,1113,1192,1192,1192,1133,1145,1145,1154,1154
0.5,3.0,0.7,1,1005,1136,1136,1145,1145,1145,1145,1208,1208,1208
0.5,3.0,0.7,2,666,1106,1208,1208,1208,1208,1208,1208,1208,1208
0.5,3.0,0.7,3,906,1123,1182,1133,1186,1161,1161,1161,1208,1208
0.5,3.0,0.7,4,673,1182,1182,1186,1186,1186,1186,1186,1175,1175
0.5,3.0,0.7,5,891,1123,1133,1133,1133,1133,1133,1133,1133,1133
0.5,3.0,0.7,6,939,1106,1133,1133,1133,1208,1208,1208,1208,1208
0.5,3.0,0.7,7,992,1133,1165,1192,1192,1192,1192,1192,1192,1192
0.5,3.0,0.7,8,727,1192,1192,1192,1175,1175,1175,1175,1175,1175
0.5,3.0,0.7,9,1154,1139,1139,1173,1173,1173,1173,1173,1173,1173
0.5,3.0,0.8,0,883,1113,1192,1192,1192,1133,1145,1145,1154,1154
0.5,3.0,0.8,1,1005,1136,1136,1145,1145,1145,1145,1208,1208,1208
0.5,3.0,0.8,2,666,1106,1208,1208,1208,1154,1154,1154,1154,1154
0.5,3.0,0.8,3,906,1123,1182,1133,1186,1161,1161,1161,1208,1208
0.5,3.0,0.8,4,673,1182,1182,1186,1186,1186,1186,1186,1175,1175
0.5,3.0,0.8,5,891,1123,1133,1133,1133,1133,1133,1133,1133,1133
0.5,3.0,0.8,6,939,1106,1133,1133,1133,1208,1208,1208,1208,1208
0.5,3.0,0.8,7,992,1133,1165,1192,1192,1192,1192,1192,1192,1192
0.5,3.0,0.8,8,727,1192,1192,1192,1175,1175,1175,1175,1175,1175
0.5,3.0,0.8,9,1154,1139,1139,1173,1173,1173,1173,1173,1173,1173
0.5,3.0,0.9,0,883,1113,1192,1192,1192,1133,1145,1145,1154,1154
0.5,3.0,0.9,1,1005,1136,1136,1145,1145,1145,1145,1208,1208,1208
0.5,3.0,0.9,2,666,1106,1186,1208,1208,1175,1175,1175,1175,1175
0.5,3.0,0.9,3,906,1123,1182,1133,1186,1161,1161,1161,1208,1208
0.5,3.0,0.9,4,673,1182,1182,1186,1186,1186,1186,1186,1175,1175
0.5,3.0,0.9,5,891,1123,1133,1133,1133,1133,1133,1133,1133,1133
0.5,3.0,0.9,6,939,1106,1133,1133,1133,1208,1208,1208,1208,1208
0.5,3.0,0.9,7,992,1133,1165,1192,1192,1192,1192,1192,1192,1192
0.5,3.0,0.9,8,727,1192,1192,1192,1175,1175,1175,1175,1175,1175
0.5,3.0,0.9,9,1154,1139,1139,1173,1173,1173,1173,1173,1192,1192
0.5,10.0,0.5,0,883,1113,1145,1145,1145,1145,1145,1145,1145,1145
0.5,10.0,0.5,1,1005,1136,1136,1136,1136,1136,1208,1208,1208,1208
0.5,10.0,0.5,2,666,1106,1186,1106,1106,1175,1175,1175,1175,1175
0.5,10.0,0.5,3,906,1123,1154,1154,1154,1154,1154,1154,1172,1172
0.5,10.0,0.5,4,673,1182,1145,1145,1145,1058,1058,1058,1058,1058
0.5,10.0,0.5,5,891,1123,1133,1133,1133,1133,1133,1133,1133,1165
0.5,10.0,0.5,6,939,1106,1106,1152,1152,1208,1208,1208,1208,1208
0.5,10.0,0.5,7,992,1192,1192,1192,1192,1192,1192,1192,1192,1192
0.5,10.0,0.5,8,727,1192,1192,1192,1175,1175,1175,1175,1175,1175
0.5,10.0,0.5,9,1154,1139,1182,1182,1182,1182,1182,1182,1182,1182
0.5,10.0,0.6,0,883,1113,1145,1145,1145,1145,1145,1145,1145,1145
0.5,10.0,0.6,1,1005,1136,1136,1136,1136,1136,1208,1208,1208,1208
0.5,10.0,0.6,2,666,1106,1186,1106,1106,1175,1175,1182,1182,1182
0.5,10.0,0.6,3,906,1123,1154,1154,1154,1154,1161,1161,1172,1172
0.5,10.0,0.6,4,673,1182,1182,1175,1175,1058,1058,1058,1058,1058
0.5,10.0,0.6,5,891,1123,1133,1133,1133,1133,1133,1133,1133,1133
0.5,10.0,0.6,6,939,1106,1106,1152,1152,1208,1208,1208,1208,1208
0.5,10.0,0.6,7,992,1192,1192,1192,1192,1192,1192,1192,1192,1192
0.5,10.0,0.6,8,727,1192,1192,1192,1175,1175,1175,1175,1175,1175
0.5,10.0,0.6,9,1154,1139,1182,1182,1182,1182,1182,1182,1182,1182
0.5,10.0,0.7,0,883,1113,1145,1145,1145,1145,1113,1113,1113,1113
0.5,10.0,0.7,1,1005,1136,1136,1136,1136,1136,1208,1208,1208,1208
0.5,10.0,0.7,2,666,1106,1186,1106,1106,1175,1175,1175,1182,1182
0.5,10.0,0.7,3,906,1123,1154,1154,1154,1154,1161,1161,1161,1172
0.5,10.0,0.7,4,673,1182,1182,1175,1175,1058,1058,1058,1058,1058
0.5,10.0,0.7,5,891,1123,1133,1133,1133,1133,1148,1148,1182,1182
0.5,10.0,0.7,6,939,1106,1106,1152,1152,1152,1208,1208,1208,1208
0.5,10.0,0.7,7,992,1192,1192,1192,1192,1192,1192,1192,1192,1192
0.5,10.0,0.7,8,727,1192,1192,1192,1175,1175,1175,1175,1175,1175
0.5,10.0,0.7,9,1154,1139,1182,1182,1182,1182,1182,1182,1182,1182
0.5,10.0,0.8,0,883,1113,1145,1145,1145,1145,1113,1113,1113,1113
0.5,10.0,0.8,1,1005,1136,1136,1136,1136,1136,1136,1208,1208,1208
0.5,10.0,0.8,2,666,1106,1186,1106,1106,1175,1175,1182,1182,1182
0.5,10.0,0.8,3,906,1123,1154,1154,1154,1154,1161,1161,1161,1172
0.5,10.0,0.8,4,673,1182,1182,1175,1175,1058,1058,1058,1058,1058
0.5,10.0,0.8,5,891,1123,1133,1133,1133,1133,1148,1182,1182,1182
0.5,10.0,0.8,6,939,1106,1106,1152,1152,1152,1208,1208,1208,1208
0.5,10.0,0.8,7,992,1192,1192,1192,1192,1192,1192,1192,1192,1192
0.5,10.0,0.8,8,727,1192,1192,1192,1175,1186,1175,1175,1175,1175
0.5,10.0,0.8,9,1154,1139,1182,1182,1182,1182,1182,1182,1182,1182
0.5,10.0,0.9,0,883,1113,1145,1145,1145,1145,1113,1113,1113,1113
0.5,10.0,0.9,1,1005,1136,1136,1136,1136,1136,1136,1208,1208,1208
0.5,10.0,0.9,2,666,1106,1186,1106,1106,1208,1208,1208,1208,1208
0.5,10.0,0.9,3,906,1123,1154,1154,1154,1154,1161,1161,1161,1172
0.5,10.0,0.9,4,673,1182,1182,1175,1175,1058,1106,1106,1106,1118
0.5,10.0,0.9,5,891,1123,1133,1133,1133,1133,1133,1182,1182,1182
0.5,10.0,0.9,6,939,1106,1106,1152,1152,1152,1208,1208,1192,1192
0.5,10.0,0.9,7,992,1192,1192,1192,1192,1192,1192,1192,1192,1192
0.5,10.0,0.9,8,727,1192,1192,1192,1175,1186,1175,1175,1175,1175
0.5,10.0,0.9,9,1154,1139,1182,1182,1182,1182,1182,1182,1182,1182
0.5,30.0,0.5,0,883,1079,1145,1145,1064,1064,1064,1064,1064,1064
0.5,30.0,0.5,1,1005,1136,1136,1136,1136,1136,1136,1136,1208,1208
0.5,30.0,0.5,2,666,1106,1106,1106,1106,1175,1175,1175,1175,1175
0.5,30.0,0.5,3,906,1123,1154,1154,1154,1154,1154,1154,1154,1172
0.5,30.0,0.5,4,673,1182,1145,1186,1186,1071,1071,1071,1071,1071
0.5,30.0,0.5,5,891,1123,1133,1133,1133,1133,1133,1133,1133,1133
0.5,30.0,0.5,6,939,1106,1106,1152,1152,1152,1208,1208,1208,1208
0.5,30.0,0.5,7,992,1192,1192,1192,1192,1192,1192,1192,1192,1192
0.5,30.0,0.5,8,727,1192,1192,1192,1175,1175,1175,1175,1175,1175
0.5,30.0,0.5,9,1154,1139,1182,1182,1182,1182,1182,1182,1182,1182
0.5,30.0,0.6,0,883,1079,1145,1145,1064,1064,1064,1064,1064,1064
0.5,30.0,0.6,1,1005,1136,1136,1136,1136,1136,1136,1136,1208,1208
0.5,30.0,0.6,2,666,1106,1106,1106,1106,1106,1208,1208,1208,1208
0.5,30.0,0.6,3,906,1123,1154,1154,1154,1154,1161,1161,1172,1172
0.5,30.0,0.6,4,673,1182,1145,1186,1186,1071,1071,1071,1071,1071
0.5,30.0,0.6,5,891,1123,1133,1133,1133,1133,1133,1133,1133,1133
0.5,30.0,0.6,6,939,1106,1106,1152,1152,1152,1208,1208,1208,1208
0.5,30.0,0.6,7,992,1192,1192,1192,1192,1192,1192,1192,1192,1192
0.5,30.0,0.6,8,727,1192,1192,1192,1175,1175,1175,1175,1175,1175
0.5,30.0,0.6,9,1154,1139,1182,1182,1182,1182,1182,1182,1182,1182
0.5,30.0,0.7,0,883,1079,1079,1079,1064,1064,1064,1064,1064,1064
0.5,30.0,0.7,1,1005,1136,1136,1136,1136,1136,1136,1208,1208,1208
0.5,30.0,0.7,2,666,1106,1106,1106,1106,1106,1208,1208,1208,1208
0.5,30.0,0.7,3,906,1123,1154,1154,1154,1154,1161,1161,1172,1172
0.5,30.0,0.7,4,673,1182,1182,1182,1182,1071,1071,1071,1071,1071
0.5,30.0,0.7,5,891,1123,1133,1133,1133,1133,1133,1182,1182,1182
0.5,30.0,0.7,6,939,1106,1106,1152,1152,1152,1208,1208,1208,1208
0.5,30.0,0.7,7,992,1192,1192,1192,1192,1192,1165,1192,1192,1192
0.5,30.0,0.7,8,727,1192,1192,1192,1175,1175,1175,1175,1175,1175
0.5,30.0,0.7,9,1154,1139,1182,1182,1182,1182,1182,1182,1182,1182
0.5,30.0,0.8,0,883,1079,1145,1145,1064,1064,1064,1175,1175,1175
0.5,30.0,0.8,1,1005,1136,1136,1136,1136,1136,1136,1208,1208,1208
0.5,30.0,0.8,2,666,1106,1106,1106,1106,1106,1208,1208,1208,1182
0.5,30.0,0.8,3,906,1123,1154,1154,1154,1161,1161,1161,1172,1172
0.5,30.0,0.8,4,673,1182,1145,1186,1186,1064,1064,1064,1064,1064
0.5,30.0,0.8,5,891,1123,1133,1133,1133,1133,1133,1182,1182,1182
0.5,30.0,0.8,6,939,1106,1106,1152,1152,1152,1152,1208,1208,1208
0.5,30.0,0.8,7,992,1192,1192,1192,1192,1192,1192,1192,1192,1192
0.5,30.0,0.8,8,727,1192,1192,1192,1175,1175,1175,1175,1175,1175
0.5,30.0,0.8,9,1154,1139,1182,1182,1182,1182,1182,1182,1182,1182
0.5,30.0,0.9,0,883,1079,1145,1145,1064,1064,1064,1175,1175,1175
0.5,30.0,0.9,1,1005,1136,1136,1136,1136,1136,1136,1136,1161,1161
0.5,30.0,0.9,2,666,1106,1106,1106,1106,1106,1208,1208,1208,1208
0.5,30.0,0.9,3,906,1123,1154,1154,1154,1161,1161,1161,1172,1172
0.5,30.0,0.9,4,673,1182,1145,1186,1186,1064,1064,1064,1064,1064
0.5,30.0,0.9,5,891,1123,1133,1133,1133,1133,1133,1173,1173,1173
0.5,30.0,0.9,6,939,1106,1106,1152,1152,1152,1208,1208,1208,1208
0.5,30.0,0.9,7,992,1192,1192,1192,1192,1192,1192,1192,1192,1192
